hh_id,country,hh_size
HHB7_20505,uk,2
HHB7_20508,uk,3
HHB7_20509,uk,2
HHB7_20510,uk,2
HHB7_20512,uk,3
HHB7_20514,uk,1
HHB7_20515,uk,3
HHB7_20520,uk,2
HHB7_20521,uk,1
HHB7_20527,uk,5
HHB7_20529,uk,1
HHB7_20530,uk,3
HHB7_20531,uk,2
HHB7_20532,uk,1
HHB7_20533,uk,3
HHB7_20534,uk,3
HHB7_20535,uk,2
HHB7_20536,uk,2
HHB7_20539,uk,4
HHB7_20541,uk,2
HHB7_20549,uk,1
HHB7_20550,uk,4
HHB7_20553,uk,5
HHB7_20556,uk,3
HHB7_20558,uk,2
HHB7_20559,uk,2
HHB7_20560,uk,4
HHB7_20563,uk,2
HHB7_20564,uk,4
HHB7_20569,uk,2
HHB7_20573,uk,2
HHB7_20575,uk,1
HHB7_20579,uk,4
HHB7_20580,uk,2
HHB7_20584,uk,4
HHB7_20586,uk,7
HHB7_20587,uk,3
HHB7_20588,uk,3
HHB7_20593,uk,2
HHB7_20594,uk,6
HHB7_20597,uk,4
HHB7_20599,uk,1
HHB7_20601,uk,3
HHB7_20602,uk,5
HHB7_20603,uk,4
HHB7_20604,uk,3
HHB7_20605,uk,1
HHB7_20606,uk,1
HHB7_20607,uk,3
HHB7_20608,uk,3
HHB7_20612,uk,7
HHB7_20616,uk,1
HHB7_20635,uk,1
HHB7_20636,uk,2
HHB7_20637,uk,1
HHB7_20641,uk,2
HHB7_20645,uk,3
HHB7_20646,uk,3
HHB7_20650,uk,1
HHB7_20659,uk,1
HHB7_20666,uk,3
HHB7_20667,uk,1
HHB7_20670,uk,2
HHB7_20672,uk,2
HHB7_20676,uk,5
HHB7_20686,uk,3
HHB7_20694,uk,2
HHB7_20696,uk,2
HHB7_20697,uk,2
HHB7_20705,uk,4
HHB7_20709,uk,1
HHB7_20711,uk,3
HHB7_20713,uk,1
HHB7_20714,uk,2
HHB7_20715,uk,2
HHB7_20716,uk,2
HHB7_20717,uk,2
HHB7_20718,uk,1
HHB7_20720,uk,4
HHB7_20721,uk,1
HHB7_20723,uk,1
HHB7_20725,uk,1
HHB7_20726,uk,2
HHB7_20729,uk,2
HHB7_20733,uk,2
HHB7_20734,uk,2
HHB7_20736,uk,3
HHB7_20737,uk,2
HHB7_20738,uk,4
HHB7_20741,uk,6
HHB7_20745,uk,2
HHB7_20749,uk,1
HHB7_20750,uk,3
HHB7_20751,uk,1
HHB7_20753,uk,2
HHB7_20757,uk,4
HHB7_20758,uk,4
HHB7_20759,uk,4
HHB7_20761,uk,1
HHB7_20762,uk,2
HHB7_20763,uk,2
HHB7_20764,uk,2
HHB7_20765,uk,6
HHB7_20766,uk,2
HHB7_20770,uk,2
HHB7_20772,uk,3
HHB7_20778,uk,1
HHB7_20780,uk,1
HHB7_20781,uk,1
HHB7_20782,uk,1
HHB7_20783,uk,2
HHB7_20785,uk,1
HHB7_20786,uk,1
HHB7_20787,uk,1
HHB7_20789,uk,2
HHB7_20790,uk,4
HHB7_20791,uk,2
HHB7_20792,uk,2
HHB7_20796,uk,1
HHB7_20797,uk,2
HHB7_20798,uk,1
HHB7_20799,uk,2
HHB7_20800,uk,5
HHB7_20801,uk,2
HHB7_20803,uk,2
HHB7_20805,uk,1
HHB7_20807,uk,3
HHB7_20808,uk,3
HHB7_20809,uk,2
HHB7_20812,uk,2
HHB7_20813,uk,3
HHB7_20814,uk,2
HHB7_20815,uk,2
HHB7_20816,uk,2
HHB7_20818,uk,1
HHB7_20820,uk,2
HHB7_20821,uk,2
HHB7_20822,uk,4
HHB7_20823,uk,2
HHB7_20825,uk,2
HHB7_20826,uk,1
HHB7_20827,uk,2
HHB7_20829,uk,1
HHB7_20830,uk,1
HHB7_20832,uk,2
HHB7_20833,uk,2
HHB7_20835,uk,1
HHB7_20836,uk,1
HHB7_20837,uk,5
HHB7_20839,uk,1
HHB7_20840,uk,3
HHB7_20841,uk,2
HHB7_20843,uk,3
HHB7_20844,uk,1
HHB7_20845,uk,1
HHB7_20848,uk,1
HHB7_20850,uk,2
HHB7_20852,uk,2
HHB7_20853,uk,2
HHB7_20854,uk,1
HHB7_20855,uk,1
HHB7_20856,uk,3
HHB7_20857,uk,2
HHB7_20858,uk,2
HHB7_20859,uk,3
HHB7_20860,uk,1
HHB7_20861,uk,3
HHB7_20862,uk,2
HHB7_20863,uk,2
HHB7_20864,uk,6
HHB7_20866,uk,2
HHB7_20867,uk,1
HHB7_20870,uk,1
HHB7_20872,uk,2
HHB7_20873,uk,3
HHB7_20874,uk,1
HHB7_20876,uk,2
HHB7_20877,uk,2
HHB7_20878,uk,1
HHB7_20879,uk,3
HHB7_20880,uk,2
HHB7_20881,uk,3
HHB7_20882,uk,1
HHB7_20884,uk,4
HHB7_20886,uk,2
HHB7_20887,uk,2
HHB7_20889,uk,4
HHB7_20890,uk,2
HHB7_20891,uk,1
HHB7_20892,uk,1
HHB7_20893,uk,2
HHB7_20896,uk,4
HHB7_20897,uk,1
HHB7_20898,uk,2
HHB7_20899,uk,1
HHB7_20900,uk,2
HHB7_20903,uk,2
HHB7_20904,uk,2
HHB7_20905,uk,4
HHB7_20906,uk,2
HHB7_20907,uk,1
HHB7_20908,uk,3
HHB7_20909,uk,1
HHB7_20911,uk,5
HHB7_20912,uk,3
HHB7_20913,uk,2
HHB7_20914,uk,1
HHB7_20915,uk,3
HHB7_20916,uk,2
HHB7_20917,uk,4
HHB7_20918,uk,2
HHB7_20920,uk,1
HHB7_20922,uk,1
HHB7_20924,uk,1
HHB7_20925,uk,1
HHB7_20926,uk,2
HHB7_20927,uk,3
HHB7_20929,uk,2
HHB7_20930,uk,3
HHB7_20933,uk,2
HHB7_20937,uk,2
HHB7_20938,uk,4
HHB7_20940,uk,4
HHB7_20941,uk,1
HHB7_20943,uk,4
HHB7_20944,uk,3
HHB7_20946,uk,4
HHB7_20947,uk,2
HHB7_20948,uk,2
HHB7_20949,uk,4
HHB7_20951,uk,1
HHB7_20952,uk,3
HHB7_20953,uk,3
HHB7_20955,uk,2
HHB7_20956,uk,2
HHB7_20964,uk,1
HHB7_20965,uk,3
HHB7_20966,uk,3
HHB7_20967,uk,2
HHB7_20968,uk,3
HHB7_20971,uk,2
HHB7_20973,uk,2
HHB7_20974,uk,3
HHB7_20976,uk,2
HHB7_20979,uk,2
HHB7_20980,uk,1
HHB7_20981,uk,3
HHB7_20982,uk,2
HHB7_20983,uk,3
HHB7_20986,uk,2
HHB7_20989,uk,1
HHB7_20990,uk,2
HHB7_20991,uk,2
HHB7_20993,uk,2
HHB7_20994,uk,2
HHB7_20996,uk,2
HHB7_20997,uk,2
HHB7_20998,uk,2
HHB7_20999,uk,3
HHB7_21001,uk,2
HHB7_21003,uk,3
HHB7_21004,uk,2
HHB7_21005,uk,2
HHB7_21006,uk,1
HHB7_21008,uk,2
HHB7_21009,uk,2
HHB7_21010,uk,2
HHB7_21011,uk,1
HHB7_21012,uk,2
HHB7_21014,uk,1
HHB7_21015,uk,2
HHB7_21016,uk,3
HHB7_21017,uk,2
HHB7_21018,uk,3
HHB7_21019,uk,2
HHB7_21022,uk,2
HHB7_21023,uk,3
HHB7_21024,uk,2
HHB7_21025,uk,3
HHB7_21027,uk,5
HHB7_21028,uk,2
HHB7_21030,uk,3
HHB7_21031,uk,3
HHB7_21033,uk,2
HHB7_21035,uk,2
HHB7_21037,uk,2
HHB7_21038,uk,3
HHB7_21040,uk,1
HHB7_21041,uk,3
HHB7_21044,uk,2
HHB7_21046,uk,4
HHB7_21047,uk,3
HHB7_21048,uk,2
HHB7_21049,uk,2
HHB7_21050,uk,2
HHB7_21051,uk,3
HHB7_21054,uk,2
HHB7_21055,uk,3
HHB7_21057,uk,2
HHB7_21058,uk,2
HHB7_21059,uk,3
HHB7_21062,uk,2
HHB7_21063,uk,2
HHB7_21064,uk,2
HHB7_21065,uk,3
HHB7_21066,uk,3
HHB7_21067,uk,2
HHB7_21068,uk,2
HHB7_21069,uk,2
HHB7_21073,uk,4
HHB7_21074,uk,2
HHB7_21075,uk,6
HHB7_21077,uk,2
HHB7_21080,uk,1
HHB7_21081,uk,3
HHB7_21084,uk,2
HHB7_21085,uk,2
HHB7_21086,uk,2
HHB7_21087,uk,2
HHB7_21088,uk,4
HHB7_21092,uk,3
HHB7_21094,uk,2
HHB7_21095,uk,3
HHB7_21096,uk,2
HHB7_21099,uk,2
HHB7_21100,uk,5
HHB7_21101,uk,2
HHB7_21102,uk,2
HHB7_21103,uk,2
HHB7_21104,uk,2
HHB7_21105,uk,1
HHB7_21107,uk,2
HHB7_21108,uk,2
HHB7_21111,uk,5
HHB7_21112,uk,2
HHB7_21113,uk,2
HHB7_21118,uk,5
HHB7_21119,uk,3
HHB7_21120,uk,3
HHB7_21122,uk,4
HHB7_21123,uk,4
HHB7_21125,uk,2
HHB7_21126,uk,1
HHB7_21129,uk,1
HHB7_21130,uk,1
HHB7_21132,uk,1
HHB7_21134,uk,1
HHB7_21135,uk,1
HHB7_21136,uk,1
HHB7_21138,uk,1
HHB7_21139,uk,1
HHB7_21141,uk,1
HHB7_21143,uk,1
HHB7_21145,uk,1
HHB7_21146,uk,1
HHB7_21147,uk,1
HHB7_21148,uk,1
HHB7_21149,uk,1
HHB7_21150,uk,1
HHB7_21152,uk,1
HHB7_21153,uk,1
HHB7_21154,uk,1
HHB7_21155,uk,1
HHB7_21157,uk,3
HHB7_21158,uk,2
HHB7_21159,uk,4
HHB7_21160,uk,2
HHB7_21162,uk,1
HHB7_21163,uk,1
HHB7_21164,uk,1
HHB7_21165,uk,1
HHB7_21166,uk,1
HHB7_21167,uk,1
HHB7_21168,uk,1
HHB7_21169,uk,1
HHB7_21170,uk,1
HHB7_21171,uk,1
HHB7_21173,uk,1
HHB7_21174,uk,1
HHB7_21175,uk,2
HHB7_21177,uk,1
HHB7_21178,uk,2
HHB7_21179,uk,2
HHB7_21180,uk,3
HHB7_21181,uk,2
HHB7_21182,uk,4
HHB7_21183,uk,3
HHB7_21184,uk,2
HHB7_21185,uk,1
HHB7_21186,uk,4
HHB7_21187,uk,5
HHB7_21189,uk,2
HHB7_21190,uk,2
HHB7_21191,uk,1
HHB7_21192,uk,1
HHB7_21193,uk,1
HHB7_21194,uk,1
HHB7_21196,uk,2
HHB7_21198,uk,4
HHB7_21199,uk,2
HHB7_21203,uk,2
HHB7_21206,uk,2
HHB7_21207,uk,2
HHB7_21208,uk,1
HHB7_21209,uk,2
HHB7_21211,uk,3
HHB7_21215,uk,2
HHB7_21216,uk,2
HHB7_21217,uk,1
HHB7_21218,uk,1
HHB7_21219,uk,2
HHB7_21220,uk,4
HHB7_21221,uk,2
HHB7_21222,uk,2
HHB7_21223,uk,2
HHB7_21224,uk,4
HHB7_21225,uk,2
HHB7_21226,uk,2
HHB7_21227,uk,5
HHB7_21231,uk,2
HHB7_21232,uk,3
HHB7_21233,uk,1
HHB7_21235,uk,2
HHB7_21236,uk,1
HHB7_21237,uk,3
HHB7_21238,uk,1
HHB7_21239,uk,2
HHB7_21240,uk,3
HHB7_21241,uk,3
HHB7_21243,uk,3
HHB7_21244,uk,3
HHB7_21248,uk,4
HHB7_21251,uk,2
HHB7_21252,uk,4
HHB7_21253,uk,1
HHB7_21254,uk,4
HHB7_21255,uk,3
HHB7_21257,uk,2
HHB7_21259,uk,1
HHB7_21265,uk,2
HHB7_21267,uk,2
HHB7_21268,uk,1
HHB7_21269,uk,2
HHB7_21272,uk,1
HHB7_21275,uk,2
HHB7_21276,uk,3
HHB7_21277,uk,4
HHB7_21278,uk,5
HHB7_21279,uk,2
HHB7_21281,uk,3
HHB7_21282,uk,2
HHB7_21283,uk,3
HHB7_21284,uk,4
HHB7_21285,uk,1
HHB7_21286,uk,3
HHB7_21287,uk,3
HHB7_21288,uk,2
HHB7_21290,uk,2
HHB7_21291,uk,2
HHB7_21292,uk,2
HHB7_21293,uk,2
HHB7_21299,uk,2
HHB7_21302,uk,2
HHB7_21304,uk,3
HHB7_21306,uk,3
HHB7_21308,uk,2
HHB7_21309,uk,2
HHB7_21310,uk,1
HHB7_21311,uk,1
HHB7_21312,uk,1
HHB7_21314,uk,3
HHB7_21315,uk,3
HHB7_21316,uk,3
HHB7_21317,uk,3
HHB7_21319,uk,2
HHB7_21320,uk,2
HHB7_21322,uk,4
HHB7_21323,uk,2
HHB7_21328,uk,2
HHB7_21330,uk,1
HHB7_21332,uk,1
HHB7_21334,uk,2
HHB7_21335,uk,1
HHB7_21337,uk,4
HHB7_21341,uk,1
HHB7_21343,uk,6
HHB7_21344,uk,2
HHB7_21346,uk,4
HHB7_21348,uk,2
HHB7_21349,uk,2
HHB7_21350,uk,4
HHB7_21351,uk,2
HHB7_21353,uk,3
HHB7_21354,uk,3
HHB7_21357,uk,2
HHB7_21359,uk,3
HHB7_21363,uk,4
HHB7_21365,uk,4
HHB7_21366,uk,2
HHB7_21367,uk,4
HHB7_21368,uk,2
HHB7_21369,uk,3
HHB7_21370,uk,5
HHB7_21371,uk,3
HHB7_21372,uk,1
HHB7_21374,uk,5
HHB7_21375,uk,2
HHB7_21376,uk,2
HHB7_21377,uk,1
HHB7_21378,uk,1
HHB7_21379,uk,3
HHB7_21380,uk,2
HHB7_21381,uk,4
HHB7_21384,uk,3
HHB7_21386,uk,3
HHB7_21388,uk,2
HHB7_21389,uk,5
HHB7_21392,uk,4
HHB7_21393,uk,2
HHB7_21394,uk,1
HHB7_21395,uk,3
HHB7_21398,uk,3
HHB7_21399,uk,1
HHB7_21404,uk,4
HHB7_21405,uk,4
HHB7_21408,uk,2
HHB7_21411,uk,2
HHB7_21414,uk,4
HHB7_21416,uk,3
HHB7_21424,uk,2
HHB7_21426,uk,3
HHB7_21427,uk,4
HHB7_21430,uk,1
HHB7_21432,uk,2
HHB7_21437,uk,2
HHB7_21442,uk,2
HHB7_21444,uk,4
HHB7_21446,uk,3
HHB7_21452,uk,2
HHB7_21463,uk,1
HHB7_21464,uk,2
HHB7_21466,uk,5
HHB7_21468,uk,2
HHB7_21470,uk,2
HHB7_21471,uk,3
HHB7_21472,uk,3
HHB7_21473,uk,2
HHB7_21474,uk,2
HHB7_21476,uk,1
HHB7_21477,uk,2
HHB7_21478,uk,2
HHB7_21479,uk,1
HHB7_21480,uk,4
HHB7_21481,uk,4
HHB7_21483,uk,1
HHB7_21484,uk,1
HHB7_21485,uk,3
HHB7_21486,uk,3
HHB7_21487,uk,2
HHB7_21488,uk,2
HHB7_21489,uk,2
HHB7_21490,uk,1
HHB7_21491,uk,1
HHB7_21492,uk,1
HHB7_21494,uk,1
HHB7_21495,uk,3
HHB7_21496,uk,1
HHB7_21497,uk,2
HHB7_21498,uk,6
HHB7_21500,uk,2
HHB7_21501,uk,2
HHB7_21502,uk,2
HHB7_21503,uk,1
HHB7_21504,uk,1
HHB7_21505,uk,1
HHB7_21507,uk,4
HHB7_21509,uk,2
HHB7_21511,uk,1
HHB7_21512,uk,2
HHB7_21514,uk,2
HHB7_21516,uk,2
HHB7_21517,uk,2
HHB7_21518,uk,1
HHB7_21519,uk,3
HHB7_21520,uk,1
HHB7_21522,uk,2
HHB7_21524,uk,2
HHB7_21525,uk,1
HHB7_21526,uk,1
HHB7_21531,uk,1
HHB7_21532,uk,2
HHB7_21533,uk,2
HHB7_21534,uk,1
HHB7_21535,uk,1
HHB7_21536,uk,3
HHB7_21537,uk,1
HHB7_21538,uk,2
HHB7_21539,uk,2
HHB7_21541,uk,3
HHB7_21544,uk,4
HHB7_21545,uk,1
HHB7_21546,uk,2
HHB7_21547,uk,2
HHB7_21548,uk,2
HHB7_21549,uk,1
HHB7_21550,uk,2
HHB7_21551,uk,2
HHB7_21552,uk,3
HHB7_21554,uk,1
HHB7_21556,uk,2
HHB7_21557,uk,3
HHB7_21559,uk,2
HHB7_21560,uk,1
HHB7_21689,uk,3
HHB7_21691,uk,4
HHB7_21695,uk,2
HHB7_21698,uk,2
HHB7_21700,uk,1
HHB7_21701,uk,6
HHB7_21702,uk,2
HHB7_21704,uk,8
HHB7_21706,uk,2
HHB7_21709,uk,2
HHB7_21710,uk,2
HHB7_21713,uk,5
HHB7_21714,uk,5
HHB7_21721,uk,2
HHB7_21725,uk,3
HHB7_21726,uk,2
HHB7_21732,uk,4
HHB7_21740,uk,4
HHB7_620262,uk,2
HHB7_620600,uk,2
HHB7_620923,uk,4
HHB7_621737,uk,3
HHB8_20002,uk,1
HHB8_20003,uk,1
HHB8_20004,uk,2
HHB8_20006,uk,1
HHB8_20010,uk,3
HHB8_20011,uk,4
HHB8_20012,uk,4
HHB8_20013,uk,2
HHB8_20014,uk,2
HHB8_20015,uk,1
HHB8_20019,uk,2
HHB8_20020,uk,2
HHB8_20021,uk,3
HHB8_20022,uk,4
HHB8_20023,uk,2
HHB8_20026,uk,2
HHB8_20027,uk,2
HHB8_20028,uk,1
HHB8_20029,uk,1
HHB8_20030,uk,3
HHB8_20031,uk,3
HHB8_20033,uk,4
HHB8_20034,uk,2
HHB8_20035,uk,2
HHB8_20036,uk,2
HHB8_20038,uk,2
HHB8_20040,uk,1
HHB8_20042,uk,1
HHB8_20043,uk,5
HHB8_20044,uk,1
HHB8_20045,uk,1
HHB8_20046,uk,2
HHB8_20048,uk,2
HHB8_20049,uk,5
HHB8_20050,uk,2
HHB8_20051,uk,2
HHB8_20052,uk,2
HHB8_20053,uk,2
HHB8_20054,uk,1
HHB8_20055,uk,2
HHB8_20058,uk,1
HHB8_20059,uk,2
HHB8_20061,uk,2
HHB8_20063,uk,2
HHB8_20064,uk,2
HHB8_20067,uk,1
HHB8_20068,uk,1
HHB8_20069,uk,2
HHB8_20072,uk,3
HHB8_20073,uk,1
HHB8_20077,uk,2
HHB8_20078,uk,1
HHB8_20080,uk,1
HHB8_20081,uk,3
HHB8_20082,uk,4
HHB8_20083,uk,2
HHB8_20086,uk,2
HHB8_20088,uk,2
HHB8_20090,uk,1
HHB8_20091,uk,3
HHB8_20092,uk,4
HHB8_20093,uk,3
HHB8_20094,uk,2
HHB8_20096,uk,3
HHB8_20097,uk,2
HHB8_20098,uk,1
HHB8_20100,uk,2
HHB8_20104,uk,2
HHB8_20105,uk,3
HHB8_20106,uk,3
HHB8_20108,uk,1
HHB8_20110,uk,5
HHB8_20111,uk,3
HHB8_20113,uk,2
HHB8_20114,uk,3
HHB8_20115,uk,2
HHB8_20116,uk,3
HHB8_20117,uk,1
HHB8_20118,uk,2
HHB8_20119,uk,3
HHB8_20121,uk,1
HHB8_20122,uk,3
HHB8_20126,uk,3
HHB8_20128,uk,2
HHB8_20129,uk,1
HHB8_20130,uk,3
HHB8_20132,uk,3
HHB8_20134,uk,1
HHB8_20135,uk,1
HHB8_20136,uk,3
HHB8_20137,uk,3
HHB8_20138,uk,2
HHB8_20139,uk,2
HHB8_20141,uk,3
HHB8_20143,uk,2
HHB8_20144,uk,2
HHB8_20145,uk,2
HHB8_20146,uk,1
HHB8_20148,uk,1
HHB8_20149,uk,3
HHB8_20153,uk,2
HHB8_20155,uk,2
HHB8_20157,uk,3
HHB8_20160,uk,3
HHB8_20162,uk,5
HHB8_20165,uk,2
HHB8_20166,uk,3
HHB8_20168,uk,1
HHB8_20169,uk,2
HHB8_20170,uk,1
HHB8_20172,uk,1
HHB8_20173,uk,2
HHB8_20175,uk,2
HHB8_20177,uk,1
HHB8_20178,uk,3
HHB8_20179,uk,2
HHB8_20180,uk,4
HHB8_20182,uk,2
HHB8_20183,uk,2
HHB8_20184,uk,4
HHB8_20185,uk,2
HHB8_20187,uk,2
HHB8_20188,uk,4
HHB8_20192,uk,1
HHB8_20195,uk,2
HHB8_20196,uk,1
HHB8_20197,uk,1
HHB8_20198,uk,2
HHB8_20199,uk,2
HHB8_20200,uk,5
HHB8_20202,uk,1
HHB8_20205,uk,4
HHB8_20207,uk,4
HHB8_20208,uk,4
HHB8_20209,uk,2
HHB8_20210,uk,2
HHB8_20212,uk,1
HHB8_20213,uk,3
HHB8_20214,uk,3
HHB8_20218,uk,2
HHB8_20219,uk,2
HHB8_20222,uk,2
HHB8_20223,uk,3
HHB8_20225,uk,3
HHB8_20226,uk,2
HHB8_20227,uk,3
HHB8_20228,uk,2
HHB8_20229,uk,3
HHB8_20230,uk,4
HHB8_20231,uk,4
HHB8_20233,uk,2
HHB8_20234,uk,6
HHB8_20235,uk,1
HHB8_20236,uk,1
HHB8_20237,uk,2
HHB8_20238,uk,1
HHB8_20239,uk,4
HHB8_20240,uk,2
HHB8_20241,uk,3
HHB8_20242,uk,2
HHB8_20243,uk,4
HHB8_20244,uk,3
HHB8_20245,uk,2
HHB8_20247,uk,1
HHB8_20251,uk,2
HHB8_20252,uk,2
HHB8_20253,uk,3
HHB8_20254,uk,1
HHB8_20255,uk,2
HHB8_20256,uk,2
HHB8_20257,uk,2
HHB8_20258,uk,3
HHB8_20259,uk,2
HHB8_20260,uk,2
HHB8_20262,uk,2
HHB8_20263,uk,3
HHB8_20266,uk,1
HHB8_20267,uk,4
HHB8_20268,uk,3
HHB8_20269,uk,2
HHB8_20270,uk,1
HHB8_20271,uk,2
HHB8_20272,uk,1
HHB8_20273,uk,5
HHB8_20274,uk,2
HHB8_20275,uk,1
HHB8_20277,uk,1
HHB8_20278,uk,2
HHB8_20279,uk,1
HHB8_20280,uk,3
HHB8_20281,uk,4
HHB8_20284,uk,1
HHB8_20285,uk,1
HHB8_20287,uk,1
HHB8_20289,uk,1
HHB8_20290,uk,3
HHB8_20291,uk,3
HHB8_20293,uk,2
HHB8_20298,uk,3
HHB8_20300,uk,3
HHB8_20301,uk,4
HHB8_20304,uk,3
HHB8_20307,uk,4
HHB8_20309,uk,2
HHB8_20310,uk,1
HHB8_20311,uk,2
HHB8_20312,uk,3
HHB8_20314,uk,1
HHB8_20316,uk,2
HHB8_20317,uk,3
HHB8_20319,uk,2
HHB8_20322,uk,3
HHB8_20324,uk,5
HHB8_20325,uk,5
HHB8_20326,uk,3
HHB8_20327,uk,2
HHB8_20329,uk,3
HHB8_20330,uk,2
HHB8_20331,uk,1
HHB8_20332,uk,4
HHB8_20333,uk,4
HHB8_20334,uk,3
HHB8_20338,uk,2
HHB8_20341,uk,2
HHB8_20343,uk,2
HHB8_20344,uk,1
HHB8_20345,uk,1
HHB8_20348,uk,2
HHB8_20349,uk,2
HHB8_20350,uk,2
HHB8_20352,uk,5
HHB8_20353,uk,2
HHB8_20355,uk,4
HHB8_20356,uk,2
HHB8_20357,uk,3
HHB8_20358,uk,4
HHB8_20361,uk,4
HHB8_20365,uk,1
HHB8_20367,uk,1
HHB8_20369,uk,2
HHB8_20370,uk,2
HHB8_20371,uk,2
HHB8_20372,uk,2
HHB8_20374,uk,5
HHB8_20375,uk,2
HHB8_20376,uk,3
HHB8_20378,uk,1
HHB8_20380,uk,2
HHB8_20381,uk,1
HHB8_20382,uk,2
HHB8_20383,uk,1
HHB8_20384,uk,3
HHB8_20385,uk,1
HHB8_20387,uk,4
HHB8_20391,uk,1
HHB8_20392,uk,3
HHB8_20393,uk,4
HHB8_20395,uk,1
HHB8_20396,uk,4
HHB8_20398,uk,2
HHB8_20399,uk,2
HHB8_20400,uk,1
HHB8_20401,uk,2
HHB8_20403,uk,3
HHB8_20405,uk,2
HHB8_20406,uk,3
HHB8_20408,uk,2
HHB8_20409,uk,4
HHB8_20410,uk,5
HHB8_20412,uk,3
HHB8_20413,uk,2
HHB8_20417,uk,2
HHB8_20420,uk,2
HHB8_20421,uk,4
HHB8_20422,uk,3
HHB8_20423,uk,2
HHB8_20424,uk,2
HHB8_20425,uk,2
HHB8_20427,uk,4
HHB8_20428,uk,4
HHB8_20431,uk,4
HHB8_20432,uk,2
HHB8_20433,uk,7
HHB8_20434,uk,3
HHB8_20435,uk,6
HHB8_20436,uk,4
HHB8_20438,uk,4
HHB8_20439,uk,2
HHB8_20441,uk,3
HHB8_20442,uk,2
HHB8_20444,uk,4
HHB8_20445,uk,2
HHB8_20447,uk,1
HHB8_20449,uk,2
HHB8_20450,uk,2
HHB8_20451,uk,1
HHB8_20452,uk,1
HHB8_20455,uk,2
HHB8_20456,uk,3
HHB8_20457,uk,3
HHB8_20460,uk,1
HHB8_20461,uk,3
HHB8_20463,uk,2
HHB8_20465,uk,2
HHB8_20468,uk,1
HHB8_20469,uk,2
HHB8_20472,uk,2
HHB8_20474,uk,1
HHB8_20475,uk,2
HHB8_20476,uk,1
HHB8_20477,uk,3
HHB8_20478,uk,3
HHB8_20479,uk,3
HHB8_20483,uk,2
HHB8_20484,uk,3
HHB8_20485,uk,2
HHB8_20486,uk,2
HHB8_20487,uk,4
HHB8_20488,uk,2
HHB8_20492,uk,2
HHB8_20493,uk,4
HHB8_20494,uk,2
HHB8_20498,uk,2
HHB8_20499,uk,3
HHB8_20500,uk,4
HHB8_20502,uk,4
HHB8_20504,uk,1
HHB8_20505,uk,2
HHB8_20508,uk,2
HHB8_20509,uk,3
HHB8_20510,uk,2
HHB8_20512,uk,3
HHB8_20514,uk,1
HHB8_20515,uk,2
HHB8_20518,uk,3
HHB8_20519,uk,1
HHB8_20520,uk,2
HHB8_20521,uk,1
HHB8_20525,uk,3
HHB8_20527,uk,5
HHB8_20529,uk,1
HHB8_20531,uk,2
HHB8_20533,uk,3
HHB8_20534,uk,2
HHB8_20535,uk,2
HHB8_20539,uk,4
HHB8_20541,uk,2
HHB8_20550,uk,4
HHB8_20553,uk,5
HHB8_20554,uk,4
HHB8_20556,uk,3
HHB8_20558,uk,2
HHB8_20559,uk,2
HHB8_20563,uk,3
HHB8_20564,uk,3
HHB8_20569,uk,2
HHB8_20573,uk,2
HHB8_20575,uk,1
HHB8_20583,uk,5
HHB8_20584,uk,4
HHB8_20587,uk,2
HHB8_20588,uk,2
HHB8_20591,uk,2
HHB8_20593,uk,2
HHB8_20597,uk,1
HHB8_20598,uk,4
HHB8_20599,uk,1
HHB8_20600,uk,2
HHB8_20601,uk,3
HHB8_20602,uk,4
HHB8_20603,uk,4
HHB8_20604,uk,3
HHB8_20605,uk,1
HHB8_20606,uk,1
HHB8_20607,uk,2
HHB8_20608,uk,2
HHB8_20611,uk,5
HHB8_20616,uk,1
HHB8_20618,uk,1
HHB8_20620,uk,4
HHB8_20630,uk,2
HHB8_20634,uk,2
HHB8_20635,uk,1
HHB8_20636,uk,2
HHB8_20637,uk,1
HHB8_20645,uk,3
HHB8_20646,uk,4
HHB8_20649,uk,1
HHB8_20650,uk,1
HHB8_20666,uk,3
HHB8_20667,uk,1
HHB8_20670,uk,3
HHB8_20672,uk,2
HHB8_20675,uk,6
HHB8_20676,uk,5
HHB8_20682,uk,3
HHB8_20686,uk,2
HHB8_20696,uk,2
HHB8_20697,uk,2
HHB8_20709,uk,1
HHB8_20710,uk,2
HHB8_20712,uk,2
HHB8_20713,uk,1
HHB8_20714,uk,3
HHB8_20715,uk,2
HHB8_20716,uk,2
HHB8_20717,uk,2
HHB8_20718,uk,1
HHB8_20719,uk,1
HHB8_20722,uk,2
HHB8_20723,uk,1
HHB8_20725,uk,1
HHB8_20726,uk,2
HHB8_20727,uk,2
HHB8_20728,uk,4
HHB8_20729,uk,2
HHB8_20730,uk,3
HHB8_20732,uk,2
HHB8_20733,uk,2
HHB8_20734,uk,2
HHB8_20735,uk,1
HHB8_20736,uk,3
HHB8_20737,uk,2
HHB8_20738,uk,3
HHB8_20739,uk,1
HHB8_20740,uk,1
HHB8_20743,uk,4
HHB8_20744,uk,5
HHB8_20745,uk,2
HHB8_20746,uk,2
HHB8_20749,uk,1
HHB8_20750,uk,3
HHB8_20751,uk,1
HHB8_20753,uk,2
HHB8_20757,uk,5
HHB8_20758,uk,4
HHB8_20759,uk,4
HHB8_20761,uk,1
HHB8_20762,uk,2
HHB8_20763,uk,2
HHB8_20764,uk,1
