"part_id","hh_id","part_age","part_gender"
"D1_40338","HHD1_40338","51","F"
"D1_40339","HHD1_40339","38","F"
"D1_40340","HHD1_40340","60","F"
"D1_40341","HHD1_40341","39","F"
"D1_40342","HHD1_40342","35","M"
"D1_40343","HHD1_40343","38","F"
"D1_40344","HHD1_40344","37","F"
"D1_40345","HHD1_40345","51","M"
"D1_40346","HHD1_40346","46","F"
"D1_40347","HHD1_40347","49","M"
"D1_40348","HHD1_40348","24","F"
"D1_40349","HHD1_40349","64","M"
"D1_40350","HHD1_40350","51","M"
"D1_40351","HHD1_40351","52","F"
"D1_40352","HHD1_40352","57","F"
"D1_40353","HHD1_40353","41","M"
"D1_40354","HHD1_40354","48","F"
"D1_40355","HHD1_40355","49","M"
"D1_40356","HHD1_40356","31","F"
"D1_40357","HHD1_40357","48","M"
"D1_40358","HHD1_40358","30","F"
"D1_40359","HHD1_40359","32","M"
"D1_40360","HHD1_40360","38","F"
"D1_40361","HHD1_40361","47","M"
"D1_40362","HHD1_40362","56","F"
"D1_40363","HHD1_40363","38","M"
"D1_40364","HHD1_40364","40","M"
"D1_40365","HHD1_40365","37","M"
"D1_40366","HHD1_40366","35","M"
"D1_40367","HHD1_40367","33","M"
"D1_40368","HHD1_40368","40","F"
"D1_40369","HHD1_40369","37","M"
"D1_40370","HHD1_40370","60","F"
"D1_40371","HHD1_40371","34","F"
"D1_40372","HHD1_40372","52","M"
"D1_40373","HHD1_40373","33","M"
"D1_40374","HHD1_40374","43","M"
"D1_40375","HHD1_40375","35","F"
"D1_40376","HHD1_40376","34","F"
"D1_40377","HHD1_40377","37","F"
"D1_40378","HHD1_40378","33","F"
"D1_40379","HHD1_40379","40","M"
"D1_40380","HHD1_40380","59","M"
"D1_40381","HHD1_40381","53","F"
"D1_40382","HHD1_40382","64","M"
"D1_40383","HHD1_40383","45","M"
"D1_40384","HHD1_40384","47","F"
"D1_40385","HHD1_40385","34","F"
"D1_40386","HHD1_40386","29","M"
"D1_40387","HHD1_40387","53","F"
"D1_40388","HHD1_40388","37","F"
"D1_40389","HHD1_40389","36","M"
"D1_40390","HHD1_40390","51","F"
"D1_40391","HHD1_40391","51","M"
"D1_40392","HHD1_40392","46","F"
"D1_40393","HHD1_40393","40","F"
"D1_40394","HHD1_40394","42","M"
"D1_40395","HHD1_40395","61","M"
"D1_40396","HHD1_40396","48","F"
"D1_40397","HHD1_40397","49","M"
"D1_40398","HHD1_40398","30","M"
"D1_40399","HHD1_40399","41","F"
"D1_40400","HHD1_40400","47","F"
"D1_40401","HHD1_40401","66","M"
"D1_40402","HHD1_40402","49","F"
"D1_40403","HHD1_40403","56","F"
"D1_40404","HHD1_40404","45","M"
"D1_40405","HHD1_40405","61","M"
"D1_40406","HHD1_40406","48","M"
"D1_40407","HHD1_40407","58","F"
"D1_40408","HHD1_40408","47","F"
"D1_40409","HHD1_40409","34","F"
"D1_40410","HHD1_40410","63","F"
"D1_40411","HHD1_40411","34","F"
"D1_40412","HHD1_40412","61","M"
"D1_40413","HHD1_40413","54","F"
"D1_40414","HHD1_40414","27","M"
"D1_40415","HHD1_40415","24","M"
"D1_40416","HHD1_40416","38","F"
"D1_40417","HHD1_40417","59","M"
"D1_40418","HHD1_40418","36","M"
"D1_40419","HHD1_40419","30","M"
"D1_40420","HHD1_40420","40","F"
"D1_40421","HHD1_40421","27","F"
"D1_40422","HHD1_40422","49","F"
"D1_40423","HHD1_40423","59","M"
"D1_40424","HHD1_40424","44","F"
"D1_40425","HHD1_40425","33","M"
"D1_40426","HHD1_40426","34","F"
"D1_40427","HHD1_40427","24","M"
"D1_40428","HHD1_40428","25","M"
"D1_40429","HHD1_40429","48","M"
"D1_40430","HHD1_40430","45","F"
"D1_40431","HHD1_40431","48","M"
"D1_40432","HHD1_40432","48","other"
"D1_40433","HHD1_40433","52","M"
"D1_40434","HHD1_40434","65","F"
"D1_40435","HHD1_40435","31","M"
"D1_40436","HHD1_40436","43","M"
"D1_40437","HHD1_40437","28","M"
"D1_40438","HHD1_40438","54","F"
"D1_40439","HHD1_40439","48","F"
"D1_40440","HHD1_40440","47","F"
"D1_40441","HHD1_40441","53","M"
"D1_40442","HHD1_40442","30","M"
"D1_40443","HHD1_40443","39","M"
"D1_40444","HHD1_40444","38","M"
"D1_40445","HHD1_40445","45","M"
"D1_40446","HHD1_40446","37","F"
"D1_40447","HHD1_40447","22","M"
"D1_40448","HHD1_40448","45","M"
"D1_40449","HHD1_40449","48","F"
"D1_40450","HHD1_40450","37","M"
"D1_40451","HHD1_40451","29","F"
"D1_40452","HHD1_40452","40","F"
"D1_40453","HHD1_40453","48","F"
"D1_40454","HHD1_40454","42","M"
"D1_40455","HHD1_40455","60","M"
"D1_40456","HHD1_40456","47","M"
"D1_40457","HHD1_40457","38","F"
"D1_40458","HHD1_40458","33","F"
"D1_40459","HHD1_40459","53","M"
"D1_40460","HHD1_40460","32","M"
"D1_40461","HHD1_40461","49","F"
"D1_40462","HHD1_40462","45","F"
"D1_40463","HHD1_40463","31","M"
"D1_40464","HHD1_40464","28","M"
"D1_40465","HHD1_40465","49","M"
"D1_40466","HHD1_40466","73","F"
"D1_40467","HHD1_40467","30","F"
"D1_40468","HHD1_40468","45","M"
"D1_40469","HHD1_40469","34","F"
"D1_40470","HHD1_40470","40","M"
"D1_40471","HHD1_40471","27","M"
"D1_40472","HHD1_40472","57","F"
"D1_40473","HHD1_40473","50","M"
"D1_40474","HHD1_40474","28","M"
"D1_40475","HHD1_40475","41","M"
"D1_40476","HHD1_40476","55","M"
"D1_40477","HHD1_40477","32","M"
"D1_40478","HHD1_40478","29","F"
"D1_40479","HHD1_40479","52","F"
"D1_40480","HHD1_40480","66","M"
"D1_40481","HHD1_40481","46","F"
"D1_40482","HHD1_40482","47","F"
"D1_40483","HHD1_40483","39","F"
"D1_40484","HHD1_40484","35","M"
"D1_40485","HHD1_40485","39","F"
"D1_40486","HHD1_40486","24","F"
"D1_40487","HHD1_40487","31","M"
"D1_40488","HHD1_40488","44","M"
"D1_40489","HHD1_40489","50","F"
"D1_40490","HHD1_40490","34","M"
"D1_40491","HHD1_40491","59","F"
"D1_40492","HHD1_40492","34","F"
"D1_40493","HHD1_40493","46","M"
"D1_40494","HHD1_40494","32","M"
"D1_40495","HHD1_40495","60","M"
"D1_40496","HHD1_40496","27","F"
"D1_40497","HHD1_40497","38","F"
"D1_40498","HHD1_40498","35","M"
"D1_40499","HHD1_40499","24","M"
"D1_40500","HHD1_40500","35","M"
"D1_40501","HHD1_40501","47","M"
"D1_40502","HHD1_40502","48","F"
"D1_40503","HHD1_40503","59","M"
"D1_40504","HHD1_40504","41","M"
"D1_40505","HHD1_40505","37",NA
"D1_40506","HHD1_40506","33","M"
"D1_40507","HHD1_40507","35","F"
"D2_40003","HHD2_40003","48","F"
"D2_40004","HHD2_40004","24","F"
"D2_40005","HHD2_40005","29","M"
"D2_40006","HHD2_40006","31","M"
"D2_40009","HHD2_40009","63","M"
"D2_40010","HHD2_40010","42","M"
"D2_40011","HHD2_40011","22","M"
"D2_40012","HHD2_40012","49","F"
"D2_40016","HHD2_40016","20","M"
"D2_40017","HHD2_40017","33","F"
"D2_40018","HHD2_40018","58","F"
"D2_40019","HHD2_40019","57","M"
"D2_40020","HHD2_40020","34","M"
"D2_40021","HHD2_40021","23","M"
"D2_40022","HHD2_40022","41","M"
"D2_40024","HHD2_40024","46","F"
"D2_40027","HHD2_40027","42","M"
"D2_40028","HHD2_40028","48","M"
"D2_40029","HHD2_40029","40","M"
"D2_40030","HHD2_40030","35","M"
"D2_40031","HHD2_40031","55","F"
"D2_40032","HHD2_40032","30","M"
"D2_40033","HHD2_40033","51","F"
"D2_40034","HHD2_40034","34","F"
"D2_40035","HHD2_40035","50","M"
"D2_40036","HHD2_40036","49","F"
"D2_40038","HHD2_40038","56","F"
"D2_40039","HHD2_40039","34","M"
"D2_40040","HHD2_40040","43","F"
"D2_40041","HHD2_40041","48","M"
"D2_40042","HHD2_40042","21","M"
"D2_40043","HHD2_40043","48","M"
"D2_40046","HHD2_40046","59","M"
"D2_40047","HHD2_40047","47","M"
"D2_40048","HHD2_40048","43","F"
"D2_40049","HHD2_40049","62","M"
"D2_40050","HHD2_40050","41","F"
"D2_40052","HHD2_40052","33","M"
"D2_40053","HHD2_40053","43","F"
"D2_40054","HHD2_40054","51","F"
"D2_40055","HHD2_40055","50","M"
"D2_40056","HHD2_40056","49","M"
"D2_40057","HHD2_40057","44","M"
"D2_40058","HHD2_40058","31","F"
"D2_40059","HHD2_40059","38","F"
"D2_40062","HHD2_40062","46","F"
"D2_40063","HHD2_40063","23","M"
"D2_40065","HHD2_40065","60","M"
"D2_40066","HHD2_40066","31","F"
"D2_40067","HHD2_40067","47","M"
"D2_40069","HHD2_40069","39","M"
"D2_40070","HHD2_40070","22","M"
"D2_40072","HHD2_40072","31","F"
"D2_40073","HHD2_40073","55","M"
"D2_40074","HHD2_40074","34","F"
"D2_40075","HHD2_40075","60","M"
"D2_40077","HHD2_40077","52","F"
"D2_40078","HHD2_40078","51","M"
"D2_40080","HHD2_40080","50","M"
"D2_40083","HHD2_40083","44","M"
"D2_40085","HHD2_40085","52","F"
"D2_40086","HHD2_40086","41","M"
"D2_40088","HHD2_40088","27","F"
"D2_40089","HHD2_40089","33","M"
"D2_40090","HHD2_40090","56","F"
"D2_40091","HHD2_40091","40","M"
"D2_40093","HHD2_40093","46","M"
"D2_40094","HHD2_40094","34","M"
"D2_40095","HHD2_40095","33","M"
"D2_40096","HHD2_40096","31","F"
"D2_40097","HHD2_40097","51","M"
"D2_40098","HHD2_40098","26","F"
"D2_40099","HHD2_40099","46","M"
"D2_40100","HHD2_40100","45","M"
"D2_40101","HHD2_40101","40","F"
"D2_40102","HHD2_40102","33","M"
"D2_40103","HHD2_40103","59","F"
"D2_40104","HHD2_40104","32","M"
"D2_40106","HHD2_40106","49","M"
"D2_40107","HHD2_40107","45","F"
"D2_40108","HHD2_40108","32","F"
"D2_40109","HHD2_40109","44","M"
"D2_40110","HHD2_40110","31","M"
"D2_40111","HHD2_40111","45","M"
"D2_40112","HHD2_40112","41","F"
"D2_40113","HHD2_40113","31","F"
"D2_40114","HHD2_40114","29","F"
"D2_40115","HHD2_40115","45","M"
"D2_40116","HHD2_40116","55","M"
"D2_40119","HHD2_40119","33","F"
"D2_40120","HHD2_40120","59","F"
"D2_40126","HHD2_40126","39","M"
"D2_40127","HHD2_40127","59","F"
"D2_40129","HHD2_40129","39","F"
"D2_40130","HHD2_40130","31","F"
"D2_40134","HHD2_40134","57","F"
"D2_40136","HHD2_40136","54","F"
"D2_40137","HHD2_40137","60","M"
"D2_40138","HHD2_40138","48","M"
"D2_40139","HHD2_40139","67","F"
"D2_40140","HHD2_40140","37","M"
"D2_40141","HHD2_40141","52","F"
"D2_40143","HHD2_40143","33","M"
"D2_40144","HHD2_40144","45","M"
"D2_40147","HHD2_40147","42","M"
"D2_40149","HHD2_40149","47","F"
"D2_40151","HHD2_40151","34","F"
"D2_40152","HHD2_40152","30","M"
"D2_40153","HHD2_40153","29","F"
"D2_40156","HHD2_40156","39","M"
"D2_40157","HHD2_40157","54","F"
"D2_40158","HHD2_40158","56","F"
"D2_40160","HHD2_40160","53","M"
"D2_40161","HHD2_40161","46","F"
"D2_40163","HHD2_40163","32","F"
"D2_40164","HHD2_40164","46","F"
"D2_40165","HHD2_40165","51","M"
"D2_40166","HHD2_40166","28","M"
"D2_40167","HHD2_40167","46","F"
"D2_40168","HHD2_40168","51","F"
"D2_40169","HHD2_40169","42","M"
"D2_40170","HHD2_40170","34","F"
"D2_40171","HHD2_40171","32","F"
"D2_40172","HHD2_40172","51","M"
"D2_40173","HHD2_40173","44","F"
"D2_40174","HHD2_40174","38","F"
"D2_40175","HHD2_40175","46","M"
"D2_40176","HHD2_40176","42","M"
"D2_40177","HHD2_40177","55","F"
"D2_40178","HHD2_40178","38","F"
"D2_40179","HHD2_40179","49","F"
"D2_40181","HHD2_40181","55","M"
"D2_40184","HHD2_40184","52","M"
"D2_40185","HHD2_40185","40","F"
"D2_40186","HHD2_40186","31","M"
"D2_40187","HHD2_40187","42","F"
"D2_40189","HHD2_40189","34","F"
"D2_40191","HHD2_40191","29","M"
"D2_40192","HHD2_40192","34","M"
"D2_40193","HHD2_40193","55","M"
"D2_40196","HHD2_40196","55","F"
"D2_40201","HHD2_40201","47","M"
"D2_40202","HHD2_40202","37","F"
"D2_40205","HHD2_40205","30","M"
"D2_40208","HHD2_40208","40","F"
"D2_40209","HHD2_40209","43","F"
"D2_40210","HHD2_40210","35","F"
"D2_40213","HHD2_40213","50","F"
"D2_40215","HHD2_40215","51","M"
"D2_40216","HHD2_40216","49","F"
"D2_40217","HHD2_40217","48","M"
"D2_40218","HHD2_40218","30","M"
"D2_40220","HHD2_40220","42","F"
"D2_40222","HHD2_40222","34","M"
"D2_40223","HHD2_40223","36","F"
"D2_40226","HHD2_40226","58","F"
"D2_40229","HHD2_40229","43","F"
"D2_40233","HHD2_40233","24","F"
"D2_40234","HHD2_40234","48","F"
"D2_40237","HHD2_40237","48","M"
"D2_40238","HHD2_40238","35","F"
"D2_40239","HHD2_40239","36","M"
"D2_40240","HHD2_40240","59","F"
"D2_40241","HHD2_40241","59","M"
"D2_40242","HHD2_40242","47","F"
"D2_40243","HHD2_40243","56","F"
"D2_40244","HHD2_40244","48","M"
"D2_40245","HHD2_40245","40","M"
"D2_40246","HHD2_40246","55","M"
"D2_40249","HHD2_40249","34","F"
"D2_40251","HHD2_40251","41","F"
"D2_40252","HHD2_40252","40","F"
"D2_40253","HHD2_40253","38","M"
"D2_40254","HHD2_40254","33","F"
"D2_40259","HHD2_40259","33","F"
"D2_40260","HHD2_40260","58","M"
"D2_40261","HHD2_40261","59","F"
"D2_40262","HHD2_40262","37","F"
"D2_40267","HHD2_40267","33","F"
"D2_40270","HHD2_40270","45","F"
"D2_40272","HHD2_40272","32","F"
"D2_40276","HHD2_40276","56","F"
"D2_40277","HHD2_40277","39","F"
"D2_40279","HHD2_40279","52","F"
"D2_40280","HHD2_40280","38","F"
"D2_40281","HHD2_40281","53","other"
"D2_40282","HHD2_40282","34","F"
"D2_40283","HHD2_40283","43","M"
"D2_40284","HHD2_40284","46","M"
"D2_40286","HHD2_40286","53","F"
"D2_40287","HHD2_40287","40","M"
"D2_40288","HHD2_40288","34","F"
"D2_40290","HHD2_40290","36","M"
"D2_40291","HHD2_40291","51","M"
"D2_40292","HHD2_40292","40","M"
"D2_40294","HHD2_40294","41","F"
"D2_40295","HHD2_40295","35","F"
"D2_40300","HHD2_40300","39","M"
"D2_40358","HHD2_40358","30","F"
"D2_40366","HHD2_40366","35","M"
"D2_40383","HHD2_40383","45","M"
"D2_40386","HHD2_40386","29","M"
"D2_40403","HHD2_40403","56","F"
"D2_40405","HHD2_40405","61","M"
"D2_40410","HHD2_40410","63","F"
"D2_40417","HHD2_40417","59","M"
"D2_40420","HHD2_40420","40","F"
"D2_40429","HHD2_40429","48","M"
"D2_40431","HHD2_40431","48","M"
"D2_40436","HHD2_40436","43","M"
"D2_40451","HHD2_40451","29","F"
"D2_40455","HHD2_40455","60","M"
"D2_40456","HHD2_40456","47","M"
"D2_40457","HHD2_40457","39","M"
"D2_40461","HHD2_40461","49","F"
"D2_40462","HHD2_40462","45","F"
"D2_40463","HHD2_40463","32","F"
"D2_40468","HHD2_40468","45","M"
"D2_40469","HHD2_40469","34","F"
"D2_40472","HHD2_40472","57","F"
"D2_40479","HHD2_40479","52","F"
"D2_40481","HHD2_40481","46","F"
"D2_40489","HHD2_40489","50","F"
"D2_40491","HHD2_40491","59","F"
"D2_40493","HHD2_40493","46","M"
"D2_40501","HHD2_40501","47","M"
"D2_40502","HHD2_40502","48","F"
"D2_40503","HHD2_40503","59","M"
"D2_40505","HHD2_40505","37","M"
"D2_40506","HHD2_40506","33","M"
"D2_40507","HHD2_40507","35","F"
"D2_40508","HHD2_40508","37","F"
"D2_40509","HHD2_40509","47","F"
"D2_40510","HHD2_40510","42","M"
"D2_40511","HHD2_40511","40","F"
"D2_40512","HHD2_40512","48","M"
"D2_40513","HHD2_40513","41","M"
"D2_40514","HHD2_40514","37","F"
"D2_40515","HHD2_40515","48","M"
"D2_40516","HHD2_40516","30","F"
"D2_40517","HHD2_40517","34","F"
"D2_40518","HHD2_40518","37","F"
"D2_40519","HHD2_40519","56","F"
"D2_40520","HHD2_40520","37","M"
"D2_40521","HHD2_40521","30","M"
"D2_40522","HHD2_40522","42","M"
"D2_40523","HHD2_40523","45","F"
"D2_40524","HHD2_40524","39","F"
"D2_40525","HHD2_40525","29","M"
"D2_40526","HHD2_40526","30","F"
"D2_40527","HHD2_40527","50","M"
"D2_40528","HHD2_40528","32","M"
"D2_40529","HHD2_40529","39","M"
"D2_40530","HHD2_40530","37","F"
"D2_40531","HHD2_40531","49","F"
"D2_40532","HHD2_40532","49","F"
"D2_40533","HHD2_40533","26","F"
"D2_40534","HHD2_40534","56","M"
"D2_40535","HHD2_40535","34","F"
"D2_40536","HHD2_40536","66","M"
"D2_40537","HHD2_40537","50","F"
"D2_40538","HHD2_40538","39","F"
"D2_40539","HHD2_40539","33","M"
"D2_40540","HHD2_40540","27","F"
"D2_40541","HHD2_40541","23","M"
"D2_40542","HHD2_40542","31","F"
"D2_40543","HHD2_40543","40","M"
"D2_40544","HHD2_40544","41","M"
"D2_40545","HHD2_40545","37","M"
"D2_40546","HHD2_40546","42","M"
"D2_40547","HHD2_40547","40","M"
"D2_40548","HHD2_40548","48","F"
"D2_40549","HHD2_40549","40","F"
"D2_40550","HHD2_40550","44","M"
"D2_40551","HHD2_40551","38","F"
"D2_40552","HHD2_40552","40","M"
"D2_40553","HHD2_40553","33","F"
"D2_40554","HHD2_40554","46","M"
"D2_40555","HHD2_40555","37","M"
"D2_40556","HHD2_40556","40","M"
"D2_40557","HHD2_40557","32","F"
"D2_40558","HHD2_40558","31","M"
"D2_40559","HHD2_40559","30","M"
"D2_40560","HHD2_40560","57","F"
"D2_40561","HHD2_40561","34","F"
"D2_40562","HHD2_40562","28","M"
"D2_40563","HHD2_40563","42","M"
"D2_40564","HHD2_40564","43","F"
"D2_40565","HHD2_40565","31","M"
"D2_40566","HHD2_40566","23","F"
"D2_40567","HHD2_40567","46","M"
"D2_40568","HHD2_40568","47","M"
"D2_40569","HHD2_40569","51","F"
"D2_40570","HHD2_40570","31","M"
"D2_40571","HHD2_40571","39","F"
"D2_40572","HHD2_40572","40","F"
"D2_40573","HHD2_40573","35","F"
"D2_40574","HHD2_40574","30","M"
"D2_40575","HHD2_40575","36","F"
"D2_40576","HHD2_40576","30","F"
"D2_40577","HHD2_40577","48","F"
"D2_40578","HHD2_40578","62","M"
"D2_40579","HHD2_40579","61","F"
"D2_40580","HHD2_40580","27","F"
"D2_40581","HHD2_40581","19","M"
"D2_40582","HHD2_40582","50","M"
"D2_40583","HHD2_40583","32","M"
"D2_40584","HHD2_40584","48","F"
"D2_40585","HHD2_40585","37","M"
"D2_40586","HHD2_40586","46","M"
"D2_40587","HHD2_40587","36","M"
"D2_40588","HHD2_40588","29","M"
"D2_40589","HHD2_40589","23","M"
"D2_40590","HHD2_40590","35","M"
"D2_40591","HHD2_40591","28","M"
"D2_40592","HHD2_40592","34","M"
"D2_40593","HHD2_40593","28","F"
"D2_40594","HHD2_40594","41","F"
"D2_40595","HHD2_40595","28","M"
"D2_40596","HHD2_40596","35","F"
"D2_40597","HHD2_40597","45","F"
"D2_40598","HHD2_40598","25","F"
"D2_40599","HHD2_40599","29","M"
"D2_40600","HHD2_40600","30","F"
"D2_40601","HHD2_40601","31","M"
"D2_40602","HHD2_40602","46","M"
"D2_40603","HHD2_40603","38","F"
"D2_40604","HHD2_40604","31","M"
"D2_40605","HHD2_40605","40","M"
"D2_40606","HHD2_40606","37","F"
"D2_40607","HHD2_40607","48","F"
"D2_40608","HHD2_40608","30","M"
"D2_40609","HHD2_40609","33","F"
"D2_40610","HHD2_40610","32","M"
"D2_40611","HHD2_40611","55","M"
"D2_40612","HHD2_40612","27","M"
"D2_40613","HHD2_40613","49","M"
"D2_40614","HHD2_40614","49","M"
"D2_40615","HHD2_40615","30","F"
"D2_40616","HHD2_40616","27","M"
"D2_40617","HHD2_40617","52","F"
"D2_40618","HHD2_40618","37","M"
"D2_40619","HHD2_40619","44","M"
"D2_40620","HHD2_40620","28","M"
"D2_40621","HHD2_40621","22","M"
"D2_40622","HHD2_40622","36","M"
"D2_40623","HHD2_40623","58","F"
"D2_40624","HHD2_40624","35","M"
"D2_40625","HHD2_40625","41","M"
"D2_40626","HHD2_40626","51","M"
"D2_40627","HHD2_40627","50","M"
"D2_40628","HHD2_40628","24","M"
"D2_40629","HHD2_40629","45","M"
"D2_40630","HHD2_40630","41","M"
"D2_40631","HHD2_40631","29","F"
"D2_40632","HHD2_40632","39","M"
"D2_40633","HHD2_40633","48","F"
"D2_40634","HHD2_40634","30","F"
"D2_40635","HHD2_40635","43","M"
"D3_40003","HHD3_40003","48","F"
"D3_40004","HHD3_40004","24","F"
"D3_40005","HHD3_40005","29","M"
"D3_40006","HHD3_40006","31","M"
"D3_40007","HHD3_40007","57","F"
"D3_40008","HHD3_40008","34","M"
"D3_40009","HHD3_40009","63","M"
"D3_40010","HHD3_40010","42","M"
"D3_40011","HHD3_40011","22","M"
"D3_40013","HHD3_40013","38","M"
"D3_40014","HHD3_40014","45","M"
"D3_40015","HHD3_40015","44","M"
"D3_40018","HHD3_40018","58","F"
"D3_40019","HHD3_40019","57","F"
"D3_40020","HHD3_40020","34","M"
"D3_40021","HHD3_40021","24","M"
"D3_40022","HHD3_40022","41","M"
"D3_40023","HHD3_40023","34","F"
"D3_40024","HHD3_40024","46","F"
"D3_40025","HHD3_40025","34","M"
"D3_40027","HHD3_40027","41","M"
"D3_40028","HHD3_40028","48","M"
"D3_40030","HHD3_40030","35","M"
"D3_40031","HHD3_40031","55","F"
"D3_40032","HHD3_40032","30","M"
"D3_40033","HHD3_40033","51","F"
"D3_40034","HHD3_40034","34","F"
"D3_40035","HHD3_40035","50","M"
"D3_40036","HHD3_40036","49","F"
"D3_40039","HHD3_40039","34","M"
"D3_40040","HHD3_40040","43","F"
"D3_40042","HHD3_40042","21","M"
"D3_40043","HHD3_40043","48","M"
"D3_40044","HHD3_40044","37","F"
"D3_40045","HHD3_40045","34","M"
"D3_40046","HHD3_40046","59","M"
"D3_40047","HHD3_40047","47","M"
"D3_40049","HHD3_40049","62","M"
"D3_40050","HHD3_40050","42","F"
"D3_40053","HHD3_40053","43","F"
"D3_40055","HHD3_40055","50","M"
"D3_40056","HHD3_40056","49","M"
"D3_40058","HHD3_40058","31","F"
"D3_40062","HHD3_40062","46","F"
"D3_40064","HHD3_40064","49","F"
"D3_40065","HHD3_40065","60","M"
"D3_40066","HHD3_40066","31","F"
"D3_40069","HHD3_40069","39","M"
"D3_40072","HHD3_40072","31","F"
"D3_40073","HHD3_40073","55","M"
"D3_40074","HHD3_40074","34","F"
"D3_40075","HHD3_40075","60","M"
"D3_40076","HHD3_40076","46","M"
"D3_40077","HHD3_40077","52","F"
"D3_40078","HHD3_40078","51","M"
"D3_40079","HHD3_40079","41","M"
"D3_40080","HHD3_40080","47","M"
"D3_40083","HHD3_40083","44","M"
"D3_40087","HHD3_40087","57","M"
"D3_40088","HHD3_40088","27","F"
"D3_40090","HHD3_40090","56","F"
"D3_40091","HHD3_40091","40","M"
"D3_40093","HHD3_40093","46","M"
"D3_40094","HHD3_40094","34","M"
"D3_40095","HHD3_40095","33","M"
"D3_40096","HHD3_40096","32","F"
"D3_40097","HHD3_40097","51","M"
"D3_40098","HHD3_40098","26","F"
"D3_40099","HHD3_40099","46","M"
"D3_40100","HHD3_40100","45","M"
"D3_40101","HHD3_40101","40","F"
"D3_40102","HHD3_40102","34","M"
"D3_40103","HHD3_40103","59","F"
"D3_40105","HHD3_40105","42","M"
"D3_40106","HHD3_40106","49","M"
"D3_40108","HHD3_40108","31","M"
"D3_40109","HHD3_40109","44","M"
"D3_40110","HHD3_40110","31","M"
"D3_40111","HHD3_40111","45","M"
"D3_40112","HHD3_40112","41","F"
"D3_40114","HHD3_40114","29","F"
"D3_40117","HHD3_40117","35","M"
"D3_40118","HHD3_40118","55","M"
"D3_40120","HHD3_40120","52","F"
"D3_40122","HHD3_40122","65","M"
"D3_40123","HHD3_40123","44","F"
"D3_40126","HHD3_40126","40","M"
"D3_40130","HHD3_40130","31","F"
"D3_40132","HHD3_40132","58","F"
"D3_40134","HHD3_40134","57","F"
"D3_40136","HHD3_40136","54","F"
"D3_40137","HHD3_40137","60","M"
"D3_40138","HHD3_40138","48","M"
"D3_40139","HHD3_40139","67","F"
"D3_40141","HHD3_40141","52","F"
"D3_40144","HHD3_40144","45","M"
"D3_40145","HHD3_40145","39","M"
"D3_40146","HHD3_40146","48","M"
"D3_40147","HHD3_40147","42","M"
"D3_40149","HHD3_40149","46","F"
"D3_40150","HHD3_40150","31","F"
"D3_40151","HHD3_40151","34","F"
"D3_40152","HHD3_40152","30","M"
"D3_40153","HHD3_40153","29","F"
"D3_40156","HHD3_40156","40","M"
"D3_40157","HHD3_40157","54","F"
"D3_40161","HHD3_40161","46","F"
"D3_40163","HHD3_40163","32","F"
"D3_40164","HHD3_40164","46","F"
"D3_40166","HHD3_40166","28","M"
"D3_40167","HHD3_40167","46","F"
"D3_40168","HHD3_40168","51","F"
"D3_40169","HHD3_40169","42","M"
"D3_40170","HHD3_40170","34","F"
"D3_40172","HHD3_40172","51","M"
"D3_40173","HHD3_40173","43","F"
"D3_40174","HHD3_40174","38","F"
"D3_40175","HHD3_40175","46","M"
"D3_40176","HHD3_40176","42","M"
"D3_40177","HHD3_40177","55","F"
"D3_40181","HHD3_40181","55","M"
"D3_40182","HHD3_40182","35","M"
"D3_40184","HHD3_40184","52","M"
"D3_40186","HHD3_40186","32","M"
"D3_40188","HHD3_40188","33","F"
"D3_40189","HHD3_40189","34","F"
"D3_40190","HHD3_40190","33","F"
"D3_40191","HHD3_40191","30","M"
"D3_40193","HHD3_40193","55","M"
"D3_40195","HHD3_40195","40","F"
"D3_40197","HHD3_40197","50","M"
"D3_40200","HHD3_40200","60","F"
"D3_40202","HHD3_40202","37","F"
"D3_40203","HHD3_40203","47","F"
"D3_40205","HHD3_40205","30","M"
"D3_40207","HHD3_40207","55","F"
